orthogroup	form	copies	family
OG0000020	Cx_molestus	7	CSP
OG0000020	Cx_pallens	7	CSP
OG0000020	Cx_pipiens	6	CSP
OG0000020	Cx_quinquefasciatus	7	CSP
OG0000021	Cx_molestus	7	OR
OG0000021	Cx_pallens	6	OR
OG0000021	Cx_pipiens	5	OR
OG0000021	Cx_quinquefasciatus	8	OR
OG0000027	Cx_molestus	6	CCE
OG0000027	Cx_pallens	7	CCE
OG0000027	Cx_pipiens	5	CCE
OG0000027	Cx_quinquefasciatus	7	CCE
OG0000048	Cx_molestus	6	OR
OG0000048	Cx_pallens	4	OR
OG0000048	Cx_pipiens	5	OR
OG0000048	Cx_quinquefasciatus	6	OR
OG0000053	Cx_molestus	5	IR
OG0000053	Cx_pallens	5	IR
OG0000053	Cx_pipiens	4	IR
OG0000053	Cx_quinquefasciatus	6	IR
OG0000087	Cx_molestus	4	P450
OG0000087	Cx_pallens	4	P450
OG0000087	Cx_pipiens	4	P450
OG0000087	Cx_quinquefasciatus	4	P450
OG0000094	Cx_molestus	4	OR
OG0000094	Cx_pallens	4	OR
OG0000094	Cx_pipiens	4	OR
OG0000094	Cx_quinquefasciatus	4	OR
OG0000124	Cx_molestus	2	GR
OG0000124	Cx_pallens	3	GR
OG0000124	Cx_pipiens	4	GR
OG0000124	Cx_quinquefasciatus	5	GR
OG0000147	Cx_molestus	2	P450
OG0000147	Cx_pallens	4	P450
OG0000147	Cx_pipiens	3	P450
OG0000147	Cx_quinquefasciatus	4	P450
OG0000170	Cx_molestus	3	CCE
OG0000170	Cx_pallens	3	CCE
OG0000170	Cx_pipiens	3	CCE
OG0000170	Cx_quinquefasciatus	3	CCE
OG0000176	Cx_molestus	3	OBP
OG0000176	Cx_pallens	3	OBP
OG0000176	Cx_pipiens	3	OBP
OG0000176	Cx_quinquefasciatus	3	OBP
OG0000177	Cx_molestus	3	P450
OG0000177	Cx_pallens	3	P450
OG0000177	Cx_pipiens	3	P450
OG0000177	Cx_quinquefasciatus	3	P450
OG0000187	Cx_molestus	3	immune
OG0000187	Cx_pallens	3	immune
OG0000187	Cx_pipiens	3	immune
OG0000187	Cx_quinquefasciatus	3	immune
OG0000188	Cx_molestus	3	P450
OG0000188	Cx_pallens	3	P450
OG0000188	Cx_pipiens	3	P450
OG0000188	Cx_quinquefasciatus	3	P450
OG0000203	Cx_molestus	3	P450
OG0000203	Cx_pallens	3	P450
OG0000203	Cx_pipiens	3	P450
OG0000203	Cx_quinquefasciatus	3	P450
OG0000206	Cx_molestus	2	OR
OG0000206	Cx_pallens	2	OR
OG0000206	Cx_pipiens	3	OR
OG0000206	Cx_quinquefasciatus	5	OR
OG0000212	Cx_molestus	3	P450
OG0000212	Cx_pallens	3	P450
OG0000212	Cx_pipiens	2	P450
OG0000212	Cx_quinquefasciatus	3	P450
OG0000221	Cx_molestus	2	OR
OG0000221	Cx_pallens	3	OR
OG0000221	Cx_pipiens	3	OR
OG0000221	Cx_quinquefasciatus	3	OR
OG0000232	Cx_molestus	3	OBP
OG0000232	Cx_pallens	3	OBP
OG0000232	Cx_pipiens	2	OBP
OG0000232	Cx_quinquefasciatus	4	OBP
OG0000238	Cx_molestus	3	OBP
OG0000238	Cx_pallens	3	OBP
OG0000238	Cx_pipiens	3	OBP
OG0000238	Cx_quinquefasciatus	3	OBP
OG0000245	Cx_molestus	2	immune
OG0000245	Cx_pallens	2	immune
OG0000245	Cx_pipiens	3	immune
OG0000245	Cx_quinquefasciatus	4	immune
OG0000252	Cx_molestus	3	OR
OG0000252	Cx_pallens	3	OR
OG0000252	Cx_pipiens	2	OR
OG0000252	Cx_quinquefasciatus	3	OR
OG0000270	Cx_molestus	2	OR
OG0000270	Cx_pallens	3	OR
OG0000270	Cx_pipiens	2	OR
OG0000270	Cx_quinquefasciatus	3	OR
OG0000280	Cx_molestus	2	P450
OG0000280	Cx_pallens	2	P450
OG0000280	Cx_pipiens	3	P450
OG0000280	Cx_quinquefasciatus	3	P450
OG0000305	Cx_molestus	2	P450
OG0000305	Cx_pallens	3	P450
OG0000305	Cx_pipiens	3	P450
OG0000305	Cx_quinquefasciatus	3	P450
OG0000309	Cx_molestus	2	P450
OG0000309	Cx_pallens	3	P450
OG0000309	Cx_pipiens	2	P450
OG0000309	Cx_quinquefasciatus	3	P450
OG0000318	Cx_molestus	2	P450
OG0000318	Cx_pallens	2	P450
OG0000318	Cx_pipiens	2	P450
OG0000318	Cx_quinquefasciatus	3	P450
OG0000333	Cx_molestus	2	P450
OG0000333	Cx_pallens	2	P450
OG0000333	Cx_pipiens	2	P450
OG0000333	Cx_quinquefasciatus	3	P450
OG0000342	Cx_molestus	2	GR
OG0000342	Cx_pallens	2	GR
OG0000342	Cx_pipiens	2	GR
OG0000342	Cx_quinquefasciatus	2	GR
OG0000347	Cx_molestus	2	P450
OG0000347	Cx_pallens	2	P450
OG0000347	Cx_pipiens	2	P450
OG0000347	Cx_quinquefasciatus	3	P450
OG0000381	Cx_molestus	2	P450
OG0000381	Cx_pallens	1	P450
OG0000381	Cx_pipiens	2	P450
OG0000381	Cx_quinquefasciatus	4	P450
OG0000389	Cx_molestus	2	OR
OG0000389	Cx_pallens	3	OR
OG0000389	Cx_pipiens	2	OR
OG0000389	Cx_quinquefasciatus	3	OR
OG0000406	Cx_molestus	2	P450
OG0000406	Cx_pallens	2	P450
OG0000406	Cx_pipiens	2	P450
OG0000406	Cx_quinquefasciatus	2	P450
OG0000423	Cx_molestus	2	OR
OG0000423	Cx_pallens	2	OR
OG0000423	Cx_pipiens	2	OR
OG0000423	Cx_quinquefasciatus	2	OR
OG0000441	Cx_molestus	2	P450
OG0000441	Cx_pallens	2	P450
OG0000441	Cx_pipiens	2	P450
OG0000441	Cx_quinquefasciatus	2	P450
OG0000442	Cx_molestus	2	GST
OG0000442	Cx_pallens	2	GST
OG0000442	Cx_pipiens	2	GST
OG0000442	Cx_quinquefasciatus	2	GST
OG0000451	Cx_molestus	2	immune
OG0000451	Cx_pallens	2	immune
OG0000451	Cx_pipiens	2	immune
OG0000451	Cx_quinquefasciatus	2	immune
OG0000454	Cx_molestus	2	OR
OG0000454	Cx_pallens	2	OR
OG0000454	Cx_pipiens	2	OR
OG0000454	Cx_quinquefasciatus	2	OR
OG0000507	Cx_molestus	1	OR
OG0000507	Cx_pallens	2	OR
OG0000507	Cx_pipiens	2	OR
OG0000507	Cx_quinquefasciatus	3	OR
OG0000511	Cx_molestus	2	OR
OG0000511	Cx_pallens	2	OR
OG0000511	Cx_pipiens	2	OR
OG0000511	Cx_quinquefasciatus	2	OR
OG0000570	Cx_molestus	2	CCE
OG0000570	Cx_pallens	2	CCE
OG0000570	Cx_pipiens	2	CCE
OG0000570	Cx_quinquefasciatus	2	CCE
OG0000644	Cx_molestus	2	OR
OG0000644	Cx_pallens	2	OR
OG0000644	Cx_pipiens	2	OR
OG0000644	Cx_quinquefasciatus	2	OR
OG0000651	Cx_molestus	2	IR
OG0000651	Cx_pallens	2	IR
OG0000651	Cx_pipiens	2	IR
OG0000651	Cx_quinquefasciatus	2	IR
OG0000676	Cx_molestus	2	OR
OG0000676	Cx_pallens	2	OR
OG0000676	Cx_pipiens	2	OR
OG0000676	Cx_quinquefasciatus	2	OR
OG0000685	Cx_molestus	2	P450
OG0000685	Cx_pallens	2	P450
OG0000685	Cx_pipiens	1	P450
OG0000685	Cx_quinquefasciatus	2	P450
OG0000695	Cx_molestus	1	P450
OG0000695	Cx_pallens	2	P450
OG0000695	Cx_pipiens	1	P450
OG0000695	Cx_quinquefasciatus	3	P450
OG0000702	Cx_molestus	2	P450
OG0000702	Cx_pallens	2	P450
OG0000702	Cx_pipiens	1	P450
OG0000702	Cx_quinquefasciatus	2	P450
OG0000703	Cx_molestus	2	GST
OG0000703	Cx_pallens	2	GST
OG0000703	Cx_pipiens	1	GST
OG0000703	Cx_quinquefasciatus	2	GST
OG0000709	Cx_molestus	2	CCE
OG0000709	Cx_pallens	2	CCE
OG0000709	Cx_pipiens	1	CCE
OG0000709	Cx_quinquefasciatus	2	CCE
OG0000710	Cx_molestus	1	CCE
OG0000710	Cx_pallens	1	CCE
OG0000710	Cx_pipiens	2	CCE
OG0000710	Cx_quinquefasciatus	3	CCE
OG0000723	Cx_molestus	1	GR
OG0000723	Cx_pallens	2	GR
OG0000723	Cx_pipiens	2	GR
OG0000723	Cx_quinquefasciatus	2	GR
OG0000777	Cx_molestus	1	OR
OG0000777	Cx_pallens	1	OR
OG0000777	Cx_pipiens	2	OR
OG0000777	Cx_quinquefasciatus	2	OR
OG0000784	Cx_molestus	2	IR
OG0000784	Cx_pallens	1	IR
OG0000784	Cx_pipiens	1	IR
OG0000784	Cx_quinquefasciatus	4	IR
OG0000809	Cx_molestus	2	CCE
OG0000809	Cx_pallens	2	CCE
OG0000809	Cx_pipiens	2	CCE
OG0000809	Cx_quinquefasciatus	2	CCE
OG0000817	Cx_molestus	2	OR
OG0000817	Cx_pallens	1	OR
OG0000817	Cx_pipiens	2	OR
OG0000817	Cx_quinquefasciatus	2	OR
OG0000825	Cx_molestus	1	GR
OG0000825	Cx_pallens	2	GR
OG0000825	Cx_pipiens	2	GR
OG0000825	Cx_quinquefasciatus	2	GR
OG0000847	Cx_molestus	2	IR
OG0000847	Cx_pallens	2	IR
OG0000847	Cx_pipiens	2	IR
OG0000847	Cx_quinquefasciatus	2	IR
OG0000850	Cx_molestus	2	IR
OG0000850	Cx_pallens	2	IR
OG0000850	Cx_pipiens	2	IR
OG0000850	Cx_quinquefasciatus	2	IR
OG0000875	Cx_molestus	2	P450
OG0000875	Cx_pallens	2	P450
OG0000875	Cx_pipiens	1	P450
OG0000875	Cx_quinquefasciatus	2	P450
OG0000886	Cx_molestus	2	P450
OG0000886	Cx_pallens	2	P450
OG0000886	Cx_pipiens	1	P450
OG0000886	Cx_quinquefasciatus	2	P450
OG0000887	Cx_molestus	0	P450
OG0000887	Cx_pallens	2	P450
OG0000887	Cx_pipiens	2	P450
OG0000887	Cx_quinquefasciatus	2	P450
OG0000909	Cx_molestus	1	CCE
OG0000909	Cx_pallens	1	CCE
OG0000909	Cx_pipiens	1	CCE
OG0000909	Cx_quinquefasciatus	1	CCE
OG0000953	Cx_molestus	1	P450
OG0000953	Cx_pallens	1	P450
OG0000953	Cx_pipiens	1	P450
OG0000953	Cx_quinquefasciatus	3	P450
OG0000963	Cx_molestus	1	P450
OG0000963	Cx_pallens	1	P450
OG0000963	Cx_pipiens	1	P450
OG0000963	Cx_quinquefasciatus	1	P450
OG0000995	Cx_molestus	1	OR
OG0000995	Cx_pallens	2	OR
OG0000995	Cx_pipiens	2	OR
OG0000995	Cx_quinquefasciatus	2	OR
OG0001019	Cx_molestus	1	CCE
OG0001019	Cx_pallens	1	CCE
OG0001019	Cx_pipiens	2	CCE
OG0001019	Cx_quinquefasciatus	2	CCE
OG0001068	Cx_molestus	1	P450
OG0001068	Cx_pallens	1	P450
OG0001068	Cx_pipiens	1	P450
OG0001068	Cx_quinquefasciatus	3	P450
OG0001073	Cx_molestus	2	OBP
OG0001073	Cx_pallens	1	OBP
OG0001073	Cx_pipiens	1	OBP
OG0001073	Cx_quinquefasciatus	2	OBP
OG0001078	Cx_molestus	1	OBP
OG0001078	Cx_pallens	2	OBP
OG0001078	Cx_pipiens	1	OBP
OG0001078	Cx_quinquefasciatus	2	OBP
OG0001115	Cx_molestus	1	OR
OG0001115	Cx_pallens	1	OR
OG0001115	Cx_pipiens	1	OR
OG0001115	Cx_quinquefasciatus	1	OR
OG0001120	Cx_molestus	1	IR
OG0001120	Cx_pallens	1	IR
OG0001120	Cx_pipiens	1	IR
OG0001120	Cx_quinquefasciatus	2	IR
OG0001124	Cx_molestus	1	IR
OG0001124	Cx_pallens	2	IR
OG0001124	Cx_pipiens	1	IR
OG0001124	Cx_quinquefasciatus	1	IR
OG0001128	Cx_molestus	1	CCE
OG0001128	Cx_pallens	1	CCE
OG0001128	Cx_pipiens	2	CCE
OG0001128	Cx_quinquefasciatus	1	CCE
OG0001129	Cx_molestus	1	CCE
OG0001129	Cx_pallens	1	CCE
OG0001129	Cx_pipiens	1	CCE
OG0001129	Cx_quinquefasciatus	1	CCE
OG0001138	Cx_molestus	1	P450
OG0001138	Cx_pallens	1	P450
OG0001138	Cx_pipiens	1	P450
OG0001138	Cx_quinquefasciatus	2	P450
OG0001144	Cx_molestus	1	CCE
OG0001144	Cx_pallens	1	CCE
OG0001144	Cx_pipiens	1	CCE
OG0001144	Cx_quinquefasciatus	2	CCE
OG0001212	Cx_molestus	1	P450
OG0001212	Cx_pallens	1	P450
OG0001212	Cx_pipiens	2	P450
OG0001212	Cx_quinquefasciatus	2	P450
OG0001214	Cx_molestus	1	CCE
OG0001214	Cx_pallens	1	CCE
OG0001214	Cx_pipiens	2	CCE
OG0001214	Cx_quinquefasciatus	2	CCE
OG0001227	Cx_molestus	1	OR
OG0001227	Cx_pallens	1	OR
OG0001227	Cx_pipiens	1	OR
OG0001227	Cx_quinquefasciatus	0	OR
OG0001282	Cx_molestus	1	IR
OG0001282	Cx_pallens	1	IR
OG0001282	Cx_pipiens	1	IR
OG0001282	Cx_quinquefasciatus	2	IR
OG0001292	Cx_molestus	1	OBP
OG0001292	Cx_pallens	1	OBP
OG0001292	Cx_pipiens	2	OBP
OG0001292	Cx_quinquefasciatus	2	OBP
OG0001305	Cx_molestus	0	immune
OG0001305	Cx_pallens	2	immune
OG0001305	Cx_pipiens	1	immune
OG0001305	Cx_quinquefasciatus	3	immune
OG0001307	Cx_molestus	0	P450
OG0001307	Cx_pallens	1	P450
OG0001307	Cx_pipiens	2	P450
OG0001307	Cx_quinquefasciatus	2	P450
OG0001332	Cx_molestus	1	P450
OG0001332	Cx_pallens	1	P450
OG0001332	Cx_pipiens	1	P450
OG0001332	Cx_quinquefasciatus	1	P450
OG0001333	Cx_molestus	1	P450
OG0001333	Cx_pallens	1	P450
OG0001333	Cx_pipiens	1	P450
OG0001333	Cx_quinquefasciatus	1	P450
OG0001334	Cx_molestus	1	P450
OG0001334	Cx_pallens	1	P450
OG0001334	Cx_pipiens	1	P450
OG0001334	Cx_quinquefasciatus	1	P450
OG0001335	Cx_molestus	1	P450
OG0001335	Cx_pallens	1	P450
OG0001335	Cx_pipiens	1	P450
OG0001335	Cx_quinquefasciatus	1	P450
OG0001336	Cx_molestus	1	P450
OG0001336	Cx_pallens	1	P450
OG0001336	Cx_pipiens	1	P450
OG0001336	Cx_quinquefasciatus	1	P450
OG0001337	Cx_molestus	1	P450
OG0001337	Cx_pallens	1	P450
OG0001337	Cx_pipiens	1	P450
OG0001337	Cx_quinquefasciatus	1	P450
OG0001338	Cx_molestus	1	P450
OG0001338	Cx_pallens	1	P450
OG0001338	Cx_pipiens	1	P450
OG0001338	Cx_quinquefasciatus	1	P450
OG0001340	Cx_molestus	1	P450
OG0001340	Cx_pallens	1	P450
OG0001340	Cx_pipiens	1	P450
OG0001340	Cx_quinquefasciatus	1	P450
OG0001346	Cx_molestus	1	P450
OG0001346	Cx_pallens	1	P450
OG0001346	Cx_pipiens	1	P450
OG0001346	Cx_quinquefasciatus	1	P450
OG0001347	Cx_molestus	1	P450
OG0001347	Cx_pallens	1	P450
OG0001347	Cx_pipiens	1	P450
OG0001347	Cx_quinquefasciatus	1	P450
OG0001348	Cx_molestus	1	P450
OG0001348	Cx_pallens	1	P450
OG0001348	Cx_pipiens	1	P450
OG0001348	Cx_quinquefasciatus	1	P450
OG0001349	Cx_molestus	1	P450
OG0001349	Cx_pallens	1	P450
OG0001349	Cx_pipiens	1	P450
OG0001349	Cx_quinquefasciatus	1	P450
OG0001350	Cx_molestus	1	P450
OG0001350	Cx_pallens	1	P450
OG0001350	Cx_pipiens	1	P450
OG0001350	Cx_quinquefasciatus	1	P450
OG0001351	Cx_molestus	1	P450
OG0001351	Cx_pallens	1	P450
OG0001351	Cx_pipiens	1	P450
OG0001351	Cx_quinquefasciatus	1	P450
OG0001352	Cx_molestus	1	P450
OG0001352	Cx_pallens	1	P450
OG0001352	Cx_pipiens	1	P450
OG0001352	Cx_quinquefasciatus	1	P450
OG0001434	Cx_molestus	1	OR
OG0001434	Cx_pallens	1	OR
OG0001434	Cx_pipiens	1	OR
OG0001434	Cx_quinquefasciatus	1	OR
OG0001436	Cx_molestus	1	OR
OG0001436	Cx_pallens	1	OR
OG0001436	Cx_pipiens	1	OR
OG0001436	Cx_quinquefasciatus	1	OR
OG0001443	Cx_molestus	1	OR
OG0001443	Cx_pallens	1	OR
OG0001443	Cx_pipiens	1	OR
OG0001443	Cx_quinquefasciatus	1	OR
OG0001444	Cx_molestus	1	OR
OG0001444	Cx_pallens	1	OR
OG0001444	Cx_pipiens	1	OR
OG0001444	Cx_quinquefasciatus	1	OR
OG0001506	Cx_molestus	1	OR
OG0001506	Cx_pallens	1	OR
OG0001506	Cx_pipiens	1	OR
OG0001506	Cx_quinquefasciatus	1	OR
OG0001524	Cx_molestus	1	OBP
OG0001524	Cx_pallens	1	OBP
OG0001524	Cx_pipiens	1	OBP
OG0001524	Cx_quinquefasciatus	1	OBP
OG0001527	Cx_molestus	1	P450
OG0001527	Cx_pallens	1	P450
OG0001527	Cx_pipiens	1	P450
OG0001527	Cx_quinquefasciatus	1	P450
OG0001528	Cx_molestus	1	P450
OG0001528	Cx_pallens	1	P450
OG0001528	Cx_pipiens	1	P450
OG0001528	Cx_quinquefasciatus	1	P450
OG0001557	Cx_molestus	1	immune
OG0001557	Cx_pallens	1	immune
OG0001557	Cx_pipiens	1	immune
OG0001557	Cx_quinquefasciatus	1	immune
OG0001560	Cx_molestus	1	GR
OG0001560	Cx_pallens	1	GR
OG0001560	Cx_pipiens	1	GR
OG0001560	Cx_quinquefasciatus	1	GR
OG0001572	Cx_molestus	1	P450
OG0001572	Cx_pallens	1	P450
OG0001572	Cx_pipiens	1	P450
OG0001572	Cx_quinquefasciatus	1	P450
OG0001582	Cx_molestus	1	P450
OG0001582	Cx_pallens	1	P450
OG0001582	Cx_pipiens	1	P450
OG0001582	Cx_quinquefasciatus	1	P450
OG0001583	Cx_molestus	1	P450
OG0001583	Cx_pallens	1	P450
OG0001583	Cx_pipiens	1	P450
OG0001583	Cx_quinquefasciatus	1	P450
OG0001590	Cx_molestus	1	immune
OG0001590	Cx_pallens	1	immune
OG0001590	Cx_pipiens	1	immune
OG0001590	Cx_quinquefasciatus	1	immune
OG0001594	Cx_molestus	1	P450
OG0001594	Cx_pallens	1	P450
OG0001594	Cx_pipiens	1	P450
OG0001594	Cx_quinquefasciatus	1	P450
OG0001609	Cx_molestus	1	GST
OG0001609	Cx_pallens	1	GST
OG0001609	Cx_pipiens	1	GST
OG0001609	Cx_quinquefasciatus	1	GST
OG0001610	Cx_molestus	1	GST
OG0001610	Cx_pallens	1	GST
OG0001610	Cx_pipiens	1	GST
OG0001610	Cx_quinquefasciatus	1	GST
OG0001611	Cx_molestus	1	GST
OG0001611	Cx_pallens	1	GST
OG0001611	Cx_pipiens	1	GST
OG0001611	Cx_quinquefasciatus	1	GST
OG0001616	Cx_molestus	1	P450
OG0001616	Cx_pallens	1	P450
OG0001616	Cx_pipiens	1	P450
OG0001616	Cx_quinquefasciatus	1	P450
OG0001647	Cx_molestus	1	P450
OG0001647	Cx_pallens	1	P450
OG0001647	Cx_pipiens	1	P450
OG0001647	Cx_quinquefasciatus	1	P450
OG0001651	Cx_molestus	1	IR
OG0001651	Cx_pallens	1	IR
OG0001651	Cx_pipiens	1	IR
OG0001651	Cx_quinquefasciatus	1	IR
OG0001663	Cx_molestus	1	IR
OG0001663	Cx_pallens	1	IR
OG0001663	Cx_pipiens	1	IR
OG0001663	Cx_quinquefasciatus	1	IR
OG0001664	Cx_molestus	1	IR
OG0001664	Cx_pallens	1	IR
OG0001664	Cx_pipiens	1	IR
OG0001664	Cx_quinquefasciatus	1	IR
OG0001678	Cx_molestus	1	OR
OG0001678	Cx_pallens	1	OR
OG0001678	Cx_pipiens	1	OR
OG0001678	Cx_quinquefasciatus	1	OR
OG0001718	Cx_molestus	1	IR
OG0001718	Cx_pallens	1	IR
OG0001718	Cx_pipiens	1	IR
OG0001718	Cx_quinquefasciatus	1	IR
OG0001733	Cx_molestus	1	GR
OG0001733	Cx_pallens	1	GR
OG0001733	Cx_pipiens	1	GR
OG0001733	Cx_quinquefasciatus	1	GR
OG0001757	Cx_molestus	1	P450
OG0001757	Cx_pallens	1	P450
OG0001757	Cx_pipiens	1	P450
OG0001757	Cx_quinquefasciatus	1	P450
OG0001764	Cx_molestus	1	CCE
OG0001764	Cx_pallens	1	CCE
OG0001764	Cx_pipiens	1	CCE
OG0001764	Cx_quinquefasciatus	1	CCE
OG0001773	Cx_molestus	1	IR
OG0001773	Cx_pallens	1	IR
OG0001773	Cx_pipiens	1	IR
OG0001773	Cx_quinquefasciatus	1	IR
OG0001774	Cx_molestus	1	IR
OG0001774	Cx_pallens	1	IR
OG0001774	Cx_pipiens	1	IR
OG0001774	Cx_quinquefasciatus	1	IR
OG0001775	Cx_molestus	1	P450
OG0001775	Cx_pallens	1	P450
OG0001775	Cx_pipiens	1	P450
OG0001775	Cx_quinquefasciatus	1	P450
OG0001776	Cx_molestus	1	P450
OG0001776	Cx_pallens	1	P450
OG0001776	Cx_pipiens	1	P450
OG0001776	Cx_quinquefasciatus	1	P450
OG0001779	Cx_molestus	1	GR
OG0001779	Cx_pallens	1	GR
OG0001779	Cx_pipiens	1	GR
OG0001779	Cx_quinquefasciatus	1	GR
OG0001780	Cx_molestus	1	GR
OG0001780	Cx_pallens	1	GR
OG0001780	Cx_pipiens	1	GR
OG0001780	Cx_quinquefasciatus	1	GR
OG0001793	Cx_molestus	1	P450
OG0001793	Cx_pallens	1	P450
OG0001793	Cx_pipiens	1	P450
OG0001793	Cx_quinquefasciatus	1	P450
OG0001794	Cx_molestus	1	P450
OG0001794	Cx_pallens	1	P450
OG0001794	Cx_pipiens	1	P450
OG0001794	Cx_quinquefasciatus	1	P450
OG0001826	Cx_molestus	1	GR
OG0001826	Cx_pallens	1	GR
OG0001826	Cx_pipiens	1	GR
OG0001826	Cx_quinquefasciatus	1	GR
OG0001855	Cx_molestus	1	OR
OG0001855	Cx_pallens	1	OR
OG0001855	Cx_pipiens	1	OR
OG0001855	Cx_quinquefasciatus	1	OR
OG0001909	Cx_molestus	1	P450
OG0001909	Cx_pallens	1	P450
OG0001909	Cx_pipiens	1	P450
OG0001909	Cx_quinquefasciatus	1	P450
OG0001910	Cx_molestus	1	P450
OG0001910	Cx_pallens	1	P450
OG0001910	Cx_pipiens	1	P450
OG0001910	Cx_quinquefasciatus	1	P450
OG0001915	Cx_molestus	1	P450
OG0001915	Cx_pallens	1	P450
OG0001915	Cx_pipiens	1	P450
OG0001915	Cx_quinquefasciatus	1	P450
OG0001916	Cx_molestus	1	P450
OG0001916	Cx_pallens	1	P450
OG0001916	Cx_pipiens	1	P450
OG0001916	Cx_quinquefasciatus	1	P450
OG0001975	Cx_molestus	1	OR
OG0001975	Cx_pallens	1	OR
OG0001975	Cx_pipiens	1	OR
OG0001975	Cx_quinquefasciatus	1	OR
OG0001976	Cx_molestus	1	OR
OG0001976	Cx_pallens	1	OR
OG0001976	Cx_pipiens	1	OR
OG0001976	Cx_quinquefasciatus	1	OR
OG0001996	Cx_molestus	1	P450
OG0001996	Cx_pallens	1	P450
OG0001996	Cx_pipiens	1	P450
OG0001996	Cx_quinquefasciatus	1	P450
OG0002106	Cx_molestus	1	CCE
OG0002106	Cx_pallens	1	CCE
OG0002106	Cx_pipiens	1	CCE
OG0002106	Cx_quinquefasciatus	1	CCE
OG0002167	Cx_molestus	1	OBP
OG0002167	Cx_pallens	1	OBP
OG0002167	Cx_pipiens	1	OBP
OG0002167	Cx_quinquefasciatus	1	OBP
OG0002178	Cx_molestus	1	immune
OG0002178	Cx_pallens	1	immune
OG0002178	Cx_pipiens	1	immune
OG0002178	Cx_quinquefasciatus	1	immune
OG0002184	Cx_molestus	1	CCE
OG0002184	Cx_pallens	1	CCE
OG0002184	Cx_pipiens	1	CCE
OG0002184	Cx_quinquefasciatus	1	CCE
OG0002212	Cx_molestus	1	GST
OG0002212	Cx_pallens	1	GST
OG0002212	Cx_pipiens	1	GST
OG0002212	Cx_quinquefasciatus	1	GST
OG0002258	Cx_molestus	1	immune
OG0002258	Cx_pallens	1	immune
OG0002258	Cx_pipiens	1	immune
OG0002258	Cx_quinquefasciatus	2	immune
OG0002469	Cx_molestus	1	IR
OG0002469	Cx_pallens	1	IR
OG0002469	Cx_pipiens	1	IR
OG0002469	Cx_quinquefasciatus	1	IR
OG0002512	Cx_molestus	1	IR
OG0002512	Cx_pallens	1	IR
OG0002512	Cx_pipiens	1	IR
OG0002512	Cx_quinquefasciatus	1	IR
OG0002522	Cx_molestus	1	OR
OG0002522	Cx_pallens	1	OR
OG0002522	Cx_pipiens	1	OR
OG0002522	Cx_quinquefasciatus	1	OR
OG0002578	Cx_molestus	1	GR
OG0002578	Cx_pallens	1	GR
OG0002578	Cx_pipiens	1	GR
OG0002578	Cx_quinquefasciatus	1	GR
OG0002582	Cx_molestus	1	OR
OG0002582	Cx_pallens	1	OR
OG0002582	Cx_pipiens	1	OR
OG0002582	Cx_quinquefasciatus	1	OR
OG0002585	Cx_molestus	1	P450
OG0002585	Cx_pallens	1	P450
OG0002585	Cx_pipiens	1	P450
OG0002585	Cx_quinquefasciatus	0	P450
OG0002604	Cx_molestus	1	IR
OG0002604	Cx_pallens	2	IR
OG0002604	Cx_pipiens	1	IR
OG0002604	Cx_quinquefasciatus	0	IR
OG0002636	Cx_molestus	1	GR
OG0002636	Cx_pallens	1	GR
OG0002636	Cx_pipiens	1	GR
OG0002636	Cx_quinquefasciatus	1	GR
OG0002664	Cx_molestus	1	OBP
OG0002664	Cx_pallens	1	OBP
OG0002664	Cx_pipiens	1	OBP
OG0002664	Cx_quinquefasciatus	1	OBP
OG0002681	Cx_molestus	1	GR
OG0002681	Cx_pallens	1	GR
OG0002681	Cx_pipiens	1	GR
OG0002681	Cx_quinquefasciatus	1	GR
OG0002719	Cx_molestus	1	P450
OG0002719	Cx_pallens	1	P450
OG0002719	Cx_pipiens	1	P450
OG0002719	Cx_quinquefasciatus	1	P450
OG0002941	Cx_molestus	1	OR
OG0002941	Cx_pallens	1	OR
OG0002941	Cx_pipiens	1	OR
OG0002941	Cx_quinquefasciatus	1	OR
OG0002950	Cx_molestus	1	P450
OG0002950	Cx_pallens	1	P450
OG0002950	Cx_pipiens	1	P450
OG0002950	Cx_quinquefasciatus	1	P450
OG0002951	Cx_molestus	1	P450
OG0002951	Cx_pallens	1	P450
OG0002951	Cx_pipiens	1	P450
OG0002951	Cx_quinquefasciatus	1	P450
OG0003014	Cx_molestus	1	OR
OG0003014	Cx_pallens	1	OR
OG0003014	Cx_pipiens	1	OR
OG0003014	Cx_quinquefasciatus	1	OR
OG0003031	Cx_molestus	1	immune
OG0003031	Cx_pallens	1	immune
OG0003031	Cx_pipiens	1	immune
OG0003031	Cx_quinquefasciatus	1	immune
OG0003130	Cx_molestus	1	P450
OG0003130	Cx_pallens	1	P450
OG0003130	Cx_pipiens	1	P450
OG0003130	Cx_quinquefasciatus	1	P450
OG0003159	Cx_molestus	1	CCE
OG0003159	Cx_pallens	1	CCE
OG0003159	Cx_pipiens	1	CCE
OG0003159	Cx_quinquefasciatus	1	CCE
OG0003171	Cx_molestus	1	OBP
OG0003171	Cx_pallens	1	OBP
OG0003171	Cx_pipiens	1	OBP
OG0003171	Cx_quinquefasciatus	1	OBP
OG0003173	Cx_molestus	1	OBP
OG0003173	Cx_pallens	1	OBP
OG0003173	Cx_pipiens	1	OBP
OG0003173	Cx_quinquefasciatus	1	OBP
